abbr;full_title;date;cntry.x;name;office;isocntry;matchprep.x;cntry.y;name_minister;portfolio;party;party_fullname;party_abbr;party_nameen;orientation;ep_affiliation;eu_stance;matchprep.y
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Czech Republic;Mr Jiří ŠÍR;Deputy Minister for Agriculture;CZE;jiříšír;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Denmark;Mr Mogens JENSEN;Minister for Food, Fisheries and Equal Opportunities and Minister for Nordic Cooperation;DNK;mogensjensen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Germany;Ms Beate KASCH;State Secretary, Federal Ministry of Food and Agriculture;DEU;beatekasch;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Greece;Mr Mavroudis VORIDIS;Minister for Rural Development and Food;GRC;mavroudisvoridis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Croatia;Mr Tugomir MAJDAK;State Secretary, Ministry of Agriculture;HRV;tugomirmajdak;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Latvia;Ms Alise BALODE;Deputy Permanent Representative;LVA;alisebalode;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Lithuania;Mr Evaldas GUSTAS;Deputy Minister for Agriculture;LTU;evaldasgustas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL ,  October,  PARTICIPANTS;2020-10-19;Hungary;Mr Zsolt FELDMAN;Minister of State for Farming and Rural Development, Ministry of Agriculture;HUN;zsoltfeldman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Denmark;Mr Mogens JENSEN;Minister for Food, Fisheries and Equal Opportunities and Minister for Nordic Cooperation;DNK;mogensjensen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Germany;Ms Beate KASCH;State Secretary, Federal Ministry of Food and Agriculture;DEU;beatekasch;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Greece;Mr Mavroudis VORIDIS;Minister for Rural Development and Food;GRC;mavroudisvoridis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Lithuania;Mr Evaldas GUSTAS;Deputy Minister for Agriculture;LTU;evaldasgustas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Hungary;Mr Zsolt FELDMAN;Minister of State for Farming and Rural Development, Ministry of Agriculture;HUN;zsoltfeldman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Poland;Ms Anna GEMBICKA;State Secretary, Ministry of Funds and Regional Policy;POL;annagembicka;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Romania;Mr Gheorghe ȘTEFAN;State Secretary, Ministry of Agriculture and Rural Development;ROU;gheorgheștefan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  November,  PARTICIPANTS;2020-11-16;Sweden;Mr Per CALLENBERG;State Secretary to the Minister for Rural Affairs;SWE;percallenberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Bulgaria;Ms Ivanka TASHEVA;Deputy Permanent Representative;BGR;ivankatasheva;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Czech Republic;Mr Jaroslav ZAJÍČEK;Deputy Permanent Representative;CZE;jaroslavzajíček;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Germany;Ms Beate KASCH;State Secretary, Federal Ministry of Food;DEU;beatekasch;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Estonia;Mr Marten KOKK;Deputy Permanent Representative;EST;martenkokk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Greece;Mr Mavroudis VORIDIS;Minister for Rural Development and Food;GRC;mavroudisvoridis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Croatia;Mr Zdravko TUŠEK;State Secretary, Ministry of Agriculture;HRV;zdravkotušek;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Latvia;Ms Alise BALODE;Deputy Permanent Representative;LVA;alisebalode;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Lithuania;Mr Simonas ŠATŪNAS;Deputy Permanent Representative;LTU;simonasšatūnas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Hungary;Mr Gábor BARANYAI;Deputy Permanent Representative;HUN;gáborbaranyai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Hungary;Mr Péter BENKŐ;SCA Spokesperson;HUN;péterbenkő;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Malta;Ms Kathiana BONELLO GHIO;Deputy Permanent Representative;MLT;kathianabonelloghio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Austria;Mr Gregor SCHUSTERSCHITZ;Deputy Permanent Representative;AUT;gregorschusterschitz;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Romania;Mr Achim IRIMESCU;SCA Spokesperson;ROU;achimirimescu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Slovenia;Mr Miran MIHELIČ;State Secretary at the Ministry of Agriculture, Forestry and Food;SVN;miranmihelič;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Slovakia;Mr Andrej GAJDOŠ;State Secretary for Agriculture and Rural Development;SVK;andrejgajdoš;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  December;2020-12-15;Finland;Ms Minna KIVIMÄKI;Deputy Permanent Representative;FIN;minnakivimäki;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Bulgaria;Mr Yanko IVANOV;Deputy Minister for Agriculture, Food and Forestry;BGR;yankoivanov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Bulgaria;Mr Jiří ŠÍR;Deputy Minister for Agriculture;BGR;jiříšír;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Italy;Mr Giuseppe L'ABBATE;State Secretary for Agricultural, Food and Forestry Policy;ITA;giuseppelabbate;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Hungary;Mr Zsolt FELDMAN;Minister of State for Farming and Rural Development, Ministry of Agriculture;HUN;zsoltfeldman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Poland;Mr Ryszard BARTOSIK;State Secretary, Ministry of Agriculture and Rural Development;POL;ryszardbartosik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture and Fisheries  January,  PARTICIPANTS;2021-01-25;Slovenia;Mr Miran MIHELIČ;State Secretary at the Ministry of Agriculture, Forestry and Food;SVN;miranmihelič;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Bulgaria;Mr Yanko IVANOV;Deputy Minister for Agriculture, Food and Forestry;BGR;yankoivanov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Bulgaria;Mr Patrik MLYNÁŘ;Deputy Minister for Agriculture;BGR;patrikmlynář;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Germany;Ms Beate KASCH;State Secretary, Federal Ministry of Food and Agriculture;DEU;beatekasch;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Estonia;Mr Herki TUUS;Head of the department of Fisheries;EST;herkituus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Greece;Mr Fotini ARAMPATZI;State Secretary for Fisheries Policy;GRC;fotiniarampatzi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Croatia;Mr Šime MRŠIĆ;State Secretary, Ministry of Agriculture;HRV;šimemršić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Italy;Ms Sara CUCCI;Mertens;ITA;saracucci;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Latvia;Mr Normunds RIEKSTIŅŠ;Director of Fisheries Department, Ministry of Agriculture;LVA;normundsriekstiņš;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Lithuania;Mr Donatas DUDUTIS;Deputy Minister for Agriculture;LTU;donatasdudutis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Luxembourg;Mr Georges TERNES;Deputy Permanent Representative;LUX;georgesternes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Hungary;Mr Sándor SZENTPÉTERI;Deputy State secretary;HUN;sándorszentpéteri;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Malta;Ms Kathiana BONELLO GHIO;Deputy Permanent Representative;MLT;kathianabonelloghio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Austria;Mr Dieter FRIZBERG;Mertens;AUT;dieterfrizberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Poland;Mr Ryszard BARTOSIK;State Secretary, Ministry of Agriculture and Rural Development;POL;ryszardbartosik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Romania;Mr Gheorghe STEFAN;State Secretary, Ministry of Agriculture and Rural Development;ROU;gheorghestefan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Slovenia;Ms Ana LE MARECHAL KOLAR;Acting Director-General, Food and Fisheries Directorate;SVN;analemarechalkolar;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Slovakia;Mr Andrej GAJDOŠ;State Secretary for Agriculture and Rural Development;SVK;andrejgajdoš;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Finland;Ms Minna KIVIMÄKI;Deputy Permanent Representative;FIN;minnakivimäki;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  February,  PARTICIPANTS;2021-02-22;Sweden;Mr Per CALLENBERG;State Secretary to the Minister for Rural Affairs;SWE;percallenberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Bulgaria;Mr Jiří ŠÍR;Deputy Minister for Agriculture;BGR;jiříšír;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Germany;Ms Beate KASCH;State Secretary, Federal Ministry of Food and Agriculture;DEU;beatekasch;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Estonia;Mr Marten KOKK;Deputy Permanent Representative;EST;martenkokk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Greece;Mr Spyridon Panagiotis LIVANOS;Minister for Rural Development and Food;GRC;spyridonpanagiotislivanos;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Italy;Mr Constantinos KADIS;Minister for Agriculture, Rural Development and Environment;ITA;constantinoskadis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Latvia;Ms Alise BALODE;Deputy Permanent Representative;LVA;alisebalode;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Malta;Ms Kathiana BONELLO GHIO;Deputy Permanent Representative;MLT;kathianabonelloghio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Poland;Mr Arkadiusz PLUCIŃSKI;Deputy Permanent Representative;POL;arkadiuszpluciński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Romania;Ms Clara STAICU;Deputy Permanent Representative;ROU;clarastaicu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Romania;Mr Achim IRIMESCU;SCA;ROU;achimirimescu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   March;2021-03-22;Sweden;Mr Torbjörn HAAK;Deputy Permanent Representative;SWE;torbjörnhaak;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture  April,  PARTICIPANTS;2021-04-26;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture  April,  PARTICIPANTS;2021-04-26;Hungary;Mr Zsolt FELDMAN;Minister of State for Farming and Rural Development, Ministry of Agriculture;HUN;zsoltfeldman;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture  April,  PARTICIPANTS;2021-04-26;Poland;Mr Ryszard BARTOSIK;State Secretary, Ministry of Agriculture and Rural Development;POL;ryszardbartosik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture  April,  PARTICIPANTS;2021-04-26;Romania;Mr Gheorghe STEFAN;State Secretary, Ministry of Agriculture and Rural Development;ROU;gheorghestefan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture  April,  PARTICIPANTS;2021-04-26;Slovenia;Mr Aleš IRGOLIČ;State Secretary, Ministry of Agriculture, Forestry and Food;SVN;aleširgolič;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Agriculture  April,  PARTICIPANTS;2021-04-26;Slovenia;Mr Anton HAREJ;State Secretary, Ministry of Agriculture, Forestry and Food;SVN;antonharej;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Belgium;Mr Willy BORSUS;Vice-President and Minister for Economic Affairs, Foreign Trade, Research and Innovation, the Digital Economy, Spatial Planning, Agriculture, IFAPME (Walloon institute for ongoing and freelance training and SMEs) and competence centres;BEL;willyborsus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Bulgaria;Mr Jiří ŠÍR;Deputy Minister for Agriculture;BGR;jiříšír;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Greece;Mr Spyridon Panagiotis LIVANOS;Minister for Rural Development and Food;GRC;spyridonpanagiotislivanos;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Italy;Mr Constantinos KADIS;Minister for Agriculture, Rural Development and Environment;ITA;constantinoskadis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Latvia;Ms Alise BALODE;Deputy Permanent Representative;LVA;alisebalode;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL   May,;2021-05-26;Luxembourg;Mr Georges TERNES;Deputy Permanent Representative;LUX;georgesternes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Belgium;Ms Hilde CREVITS;Vice-Minister-President of the Flemish Government and Flemish Minister for Economy, Innovation, Work, Social Economy and Agriculture;BEL;hildecrevits;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Bulgaria;Mr Georgi SABEV;Deputy Minister for Agriculture, Food and Forestry;BGR;georgisabev;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Bulgaria;Mr Patrik MLYNÁŘ;Deputy Minister for Agriculture;BGR;patrikmlynář;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Germany;Mr Friedrich WACKER;Director General, Federal Ministry of Food and Agriculture;DEU;friedrichwacker;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Estonia;Mr Herki TUUS;Head of the department of Fisheries;EST;herkituus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Greece;Ms Fotini ARAMPATZI;State Secretary for Fisheries Policy;GRC;fotiniarampatzi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Spain;Mr Luis PLANAS PUCHADES;Minister for Agriculture, Fisheries and Food;ESP;luisplanaspuchades;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;France;Mr Timothée TRUELLE;Mertens;FRA;timothéetruelle;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Italy;Mr Riccardo RIGILLO;Director General, Ministry of Agriculture, Food and Forestry;ITA;riccardorigillo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Latvia;Mr Normunds RIEKSTIŅŠ;Director of Fisheries Department, Ministry of Agriculture;LVA;normundsriekstiņš;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Lithuania;Ms Aistė ČIPKUTĖ-DAUKUVIENĖ;Mertens;LTU;aistėčipkutėdaukuvienė;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Hungary;Mr Sándor SZENTPÉTERI;Deputy State Secretary;HUN;sándorszentpéteri;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Malta;Mr Sharlo CAMILLERI;Permanent Secretary, Ministry for Agriculture, Fisheries, Food and Animal Rights;MLT;sharlocamilleri;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Austria;Mr Gregor SCHUSTERSCHITZ;Deputy Permanent Representative;AUT;gregorschusterschitz;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Poland;Mr Ryszard BARTOSIK;State Secretary, Ministry of Agriculture and Rural Development;POL;ryszardbartosik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Romania;Mr Gheorghe STEFAN;State Secretary, Ministry of Agriculture and Rural Development;ROU;gheorghestefan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Slovenia;Mr Aleš IRGOLIČ;State Secretary, Ministry of Agriculture, Forestry and Food;SVN;aleširgolič;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Slovakia;Ms Mária MALOVÁ;Deputy Permanent Representative;SVK;máriamalová;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Finland;Mr. Heikki LEHTINEN;Ministerial Adviser, Ministry of Agriculture and Forestry;FIN;heikkilehtinen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;Fisheries  June,  PARTICIPANTS;2021-06-09;Sweden;Mr Per CALLENBERG;State Secretary to the Minister for Rural Affairs;SWE;percallenberg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
agrifish;AGRICULTURE AND FISHERIES COUNCIL  ,  June,;2021-06-28;Belgium;Mr Willy BORSUS;Vice-President and Minister for Economic Affairs, Foreign Trade, Research and Innovation, the Digital Economy, Spatial Planning, Agriculture, IFAPME (Walloon institute for ongoing and freelance training and SMEs) and competence centres;BEL;willyborsus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
